Date,High school of less,Associates degree,Bachelors degree or higher,Overall,16-24,25-54,55+,Overall.1,Male,Female,Overall.2,Professional and management,Service,OPTICS,Overall.3,Construction and mining,Education and health,Finance and business services,Leisure and hospitality and other services,Manufacturing,Public administration,Trade and transportation,Overall.4,New England,Middle Atlantic,East North Central,West North Central,South Atlantic,East South Central,West South Central,Mountain,Pacific,Overall.5,Usually Full-time,Usually Part-time,Overall.6,Job Stayer,Job Switcher,Overall.7,MSA,non-MSA,Overall.8,Lowest quartile of wage distribution,2nd quartile of wage distribution,3rd quartile of wage distribution,Highest quartile of wage distribution,Overall.9,Lowest half of wage distribution,Upper half of wage distribution,Paid Hourly,Not Paid Hourly,Overall.10,Overall.11,Overall: Weighted,Overall: Weighted 97,Overall.12,Services,Full-time,College degree,Age 25-54,Female.1,Male.1,Job Stayer.1,Job Switcher.1,Paid Hourly.1,Overall: Weighted.1,Overall: Weighted 97.1,Overall: Weekly Basis,Overall: 25/20 trimmed mean,Lower 1/2 of wage distn,Upper 1/2 of wage distn,3MonthInterestRate,MoM Change,Employment_Rate,PresParty,SenParty,HouseParty,TrifectaFlag,FedMinWage,GDP_AnnualGrowth,Year
2013-05-01,1.9,2.2,2.7,2.2,3.8,2.4,1.4,2.2,2.4,2.1,2.2,2.7,0.9,2.2,2.2,2.2,1.9,2.9,0.9,2.6,1.8,2.5,2.2,1.5,2.0,2.4,2.8,1.7,2.1,1.8,2.1,2.4,2.2,2.6,0.3,2.2,1.9,2.7,2.2,2.2,2.2,2.2,1.4,2.4,2.4,2.5,2.2,2.0,2.5,1.9,2.9,2.2,2.2,2.2,2.3,2.2,2.1,2.5,2.7,2.4,2.1,2.5,1.8,2.9,2.1,2.1,2.3,2.5,2.3,1.9,2.5,0.2,0.1780407773587233,67.33855,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-06-01,1.8,2.0,2.8,2.2,3.6,2.4,1.3,2.2,2.5,2.0,2.2,2.7,0.8,2.2,2.2,2.4,1.8,2.9,0.9,2.6,1.9,2.4,2.2,1.6,1.8,2.3,2.9,1.7,2.0,1.7,2.0,2.2,2.2,2.5,0.3,2.2,1.9,2.7,2.2,2.3,2.0,2.2,1.3,2.3,2.4,2.6,2.2,1.9,2.5,1.9,2.9,2.2,2.2,2.2,2.3,2.1,2.0,2.4,2.6,2.3,1.9,2.4,1.6,2.8,1.8,2.0,2.1,2.6,2.2,1.8,2.4,0.19,0.2399708085599528,67.35748000000001,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-07-01,1.9,2.2,2.8,2.2,3.6,2.5,1.3,2.2,2.5,2.0,2.2,2.7,0.9,2.2,2.2,2.7,1.9,2.9,1.1,2.7,1.9,2.3,2.2,1.8,1.8,2.3,2.9,1.8,1.8,1.8,2.0,2.3,2.2,2.6,0.4,2.2,1.9,2.7,2.2,2.3,2.1,2.2,1.4,2.4,2.4,2.6,2.2,2.0,2.5,1.9,3.0,2.2,2.2,2.2,2.3,2.3,2.1,2.5,2.6,2.4,2.0,2.7,1.9,2.9,1.9,2.2,2.3,2.7,2.4,2.0,2.5,0.14,0.0393997533232992,67.48314,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-08-01,1.9,2.4,2.9,2.3,3.7,2.6,1.2,2.3,2.6,2.1,2.3,2.8,1.0,2.2,2.3,2.6,2.0,2.8,1.2,2.7,2.0,2.4,2.3,1.8,1.9,2.2,2.9,2.0,1.9,2.1,2.1,2.3,2.3,2.6,0.4,2.3,2.0,2.8,2.3,2.3,2.1,2.3,1.5,2.4,2.5,2.6,2.3,2.1,2.5,1.9,3.1,2.3,2.3,2.3,2.4,2.3,2.1,2.7,2.7,2.6,2.1,2.6,2.0,2.9,1.9,2.3,2.4,2.7,2.5,2.4,2.3,0.12,0.1202931557047204,67.42155,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-09-01,1.8,2.3,2.8,2.2,3.9,2.5,1.1,2.2,2.5,2.1,2.2,2.7,1.0,2.2,2.2,2.6,1.9,2.8,1.1,2.7,2.2,2.4,2.2,2.0,1.8,1.9,3.0,1.8,1.9,2.2,2.0,2.3,2.2,2.6,0.4,2.2,1.9,2.7,2.2,2.4,1.9,2.2,1.5,2.4,2.5,2.5,2.2,2.0,2.5,1.9,2.9,2.2,2.2,2.2,2.3,2.4,2.1,2.7,2.6,2.6,2.1,2.6,2.2,2.5,2.2,2.3,2.4,2.5,2.5,2.5,2.3,0.11,0.1163004485263519,67.47369,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-10-01,1.9,2.4,2.7,2.3,4.2,2.5,1.2,2.3,2.5,2.1,2.3,2.7,1.1,2.2,2.3,2.8,1.9,2.7,1.1,2.7,2.2,2.3,2.3,2.2,1.9,1.9,3.0,1.6,2.0,2.1,2.2,2.3,2.3,2.6,0.5,2.3,2.0,2.7,2.3,2.4,1.9,2.3,1.4,2.5,2.6,2.4,2.3,2.1,2.5,2.0,2.8,2.3,2.3,2.2,2.3,2.2,2.1,2.5,2.4,2.4,2.0,2.5,2.2,2.2,2.1,2.2,2.3,2.3,2.3,2.4,2.1,0.12,-0.2575283259804717,67.145,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-11-01,1.9,2.4,2.7,2.2,4.1,2.5,1.1,2.2,2.5,2.0,2.2,2.7,1.1,2.2,2.2,2.9,1.9,2.7,1.0,2.7,1.9,2.2,2.2,2.2,1.9,1.9,3.0,1.5,2.1,2.1,2.2,2.1,2.2,2.5,0.5,2.2,2.0,2.6,2.2,2.3,1.9,2.2,1.4,2.5,2.5,2.3,2.2,2.1,2.4,2.0,2.8,2.2,2.2,2.2,2.3,2.0,1.9,2.3,2.2,2.2,1.9,2.3,2.0,2.0,2.1,2.1,2.3,2.2,2.2,2.1,1.9,0.12,-0.2042424190523473,67.45268,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2013-12-01,1.9,2.4,2.7,2.2,4.3,2.5,1.0,2.2,2.5,2.0,2.2,2.7,1.0,2.2,2.2,2.9,1.9,2.8,1.0,2.6,1.9,2.2,2.2,2.2,1.9,1.9,3.0,1.6,2.2,2.1,2.1,2.1,2.2,2.5,0.5,2.2,2.0,2.6,2.2,2.3,2.0,2.2,1.4,2.5,2.5,2.2,2.2,2.1,2.4,2.0,2.7,2.2,2.2,2.2,2.4,2.2,2.1,2.3,2.2,2.4,2.1,2.5,2.0,2.4,2.1,2.2,2.5,2.3,2.3,2.3,2.0,0.14,-0.0085811497882559,67.54767,Democrat,Democrat,Republican,,$7.25,1.80%,2013.0
2014-01-01,2.0,2.3,2.6,2.2,4.6,2.5,1.0,2.2,2.5,2.0,2.2,2.6,1.2,2.2,2.2,3.2,1.8,2.7,1.1,2.6,2.1,2.3,2.2,2.2,1.9,1.9,3.0,1.8,2.1,2.3,2.2,1.9,2.2,2.5,0.6,2.2,2.0,2.7,2.2,2.3,2.0,2.2,1.6,2.5,2.5,2.2,2.2,2.1,2.4,2.0,2.8,2.2,2.2,2.3,2.4,2.3,2.3,2.5,2.4,2.6,2.1,2.6,2.0,2.9,2.1,2.4,2.6,2.6,2.5,2.4,2.2,0.12,0.3720247673236088,67.72227,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-02-01,2.1,2.4,2.6,2.3,4.8,2.5,1.1,2.3,2.5,2.1,2.3,2.6,1.3,2.3,2.3,3.1,1.9,2.7,1.2,2.7,2.1,2.3,2.3,2.4,1.9,1.9,2.9,1.8,1.8,2.3,2.3,2.0,2.3,2.5,0.7,2.3,2.0,2.7,2.3,2.3,2.1,2.3,1.8,2.6,2.3,2.1,2.3,2.3,2.2,2.1,2.6,2.3,2.3,2.2,2.4,2.5,2.4,2.6,2.5,2.6,2.2,2.7,2.1,3.1,2.4,2.5,2.6,2.9,2.6,2.7,2.2,0.13,0.3697908650968751,67.70628,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-03-01,2.1,2.4,2.5,2.3,4.4,2.5,1.1,2.3,2.5,2.1,2.3,2.5,1.5,2.2,2.3,3.0,1.9,2.6,1.2,2.6,2.5,2.3,2.3,2.3,2.0,2.0,2.9,1.7,1.8,2.5,2.5,1.9,2.3,2.5,0.6,2.3,2.0,2.7,2.3,2.3,2.2,2.3,1.9,2.6,2.3,2.1,2.3,2.3,2.2,2.1,2.7,2.3,2.3,2.3,2.4,2.4,2.2,2.7,2.6,2.7,2.2,2.7,2.1,3.0,2.3,2.5,2.6,3.0,2.6,2.7,2.2,0.12,0.6440044126228228,67.90929,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-04-01,2.1,2.3,2.5,2.3,4.4,2.5,1.1,2.3,2.6,2.1,2.3,2.5,1.7,2.2,2.3,2.9,1.9,2.5,1.1,2.8,2.6,2.2,2.3,2.3,1.9,2.0,2.8,1.8,1.9,2.4,2.6,2.1,2.3,2.5,0.6,2.3,2.1,2.6,2.3,2.3,2.2,2.3,2.0,2.5,2.3,2.1,2.3,2.3,2.2,2.1,2.7,2.3,2.3,2.3,2.4,2.3,2.1,2.7,2.6,2.7,2.2,2.6,2.2,2.6,2.2,2.3,2.5,3.0,2.5,2.4,2.2,0.12,0.3296754453157691,67.94815,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-05-01,2.1,2.3,2.6,2.3,4.7,2.5,1.0,2.3,2.5,2.1,2.3,2.5,1.7,2.3,2.3,2.9,1.9,2.5,1.3,2.8,2.5,2.2,2.3,2.2,2.1,1.9,2.8,1.7,1.9,2.6,2.6,2.3,2.3,2.5,0.7,2.3,2.1,2.6,2.3,2.3,2.2,2.3,2.0,2.6,2.3,2.1,2.3,2.4,2.2,2.1,2.7,2.3,2.3,2.3,2.5,2.3,2.1,2.6,2.6,2.7,2.3,2.4,2.2,2.5,2.1,2.4,2.6,2.9,2.5,2.2,2.4,0.11,0.349260984004851,68.02920999999999,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-06-01,2.2,2.4,2.5,2.3,4.9,2.6,1.0,2.3,2.6,2.2,2.3,2.5,1.9,2.3,2.3,2.9,2.0,2.4,1.3,2.8,2.6,2.3,2.3,2.3,2.3,1.9,2.8,1.7,1.7,2.7,2.5,2.5,2.3,2.6,0.8,2.3,2.1,2.6,2.3,2.3,2.3,2.3,2.0,2.6,2.4,2.1,2.3,2.4,2.2,2.2,2.7,2.3,2.3,2.3,2.5,2.3,2.2,2.6,2.5,2.7,2.2,2.5,2.1,2.6,2.1,2.2,2.6,2.6,2.6,2.1,2.5,0.11,0.1862126944094155,68.14761,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-07-01,2.2,2.4,2.5,2.3,5.1,2.6,0.9,2.3,2.5,2.2,2.3,2.5,1.7,2.3,2.3,2.7,2.0,2.5,1.1,2.7,2.7,2.4,2.3,2.3,2.2,1.9,2.8,1.8,1.6,2.8,2.5,2.5,2.3,2.6,0.7,2.3,2.1,2.6,2.3,2.3,2.3,2.3,2.0,2.6,2.4,2.0,2.3,2.4,2.2,2.2,2.6,2.3,2.3,2.3,2.5,2.4,2.4,2.6,2.6,2.7,2.3,2.4,2.1,2.7,2.3,2.2,2.4,2.6,2.6,2.3,2.4,0.13,-0.0390193964160845,68.158,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-08-01,2.2,2.3,2.6,2.3,5.2,2.5,1.0,2.3,2.5,2.2,2.3,2.5,1.7,2.3,2.3,2.5,2.0,2.5,1.1,2.8,2.6,2.4,2.3,2.3,2.4,2.1,2.8,1.5,1.6,2.7,2.5,2.5,2.3,2.5,0.8,2.3,2.1,2.5,2.3,2.2,2.4,2.3,2.1,2.5,2.4,2.0,2.3,2.4,2.2,2.2,2.5,2.3,2.3,2.3,2.5,2.4,2.5,2.7,2.7,2.6,2.2,2.6,2.2,2.5,2.3,2.2,2.3,2.6,2.6,2.4,2.4,0.13,-0.1670514165792225,68.21761,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-09-01,2.3,2.3,2.6,2.4,5.4,2.6,1.1,2.4,2.6,2.2,2.4,2.6,1.8,2.4,2.4,2.6,2.1,2.7,1.3,2.9,2.4,2.4,2.4,2.3,2.5,2.2,2.8,1.8,1.7,2.7,2.7,2.5,2.4,2.6,1.0,2.4,2.2,2.7,2.4,2.3,2.6,2.4,2.2,2.6,2.5,2.1,2.4,2.4,2.3,2.3,2.7,2.4,2.4,2.4,2.6,2.6,2.6,2.8,2.8,2.7,2.5,2.8,2.6,2.7,2.6,2.6,2.7,2.8,2.8,2.7,2.7,0.12,0.075256882431085,68.27456,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-10-01,2.3,2.4,2.7,2.5,5.5,2.7,1.1,2.5,2.7,2.3,2.5,2.6,1.9,2.5,2.5,2.6,2.1,2.9,1.4,2.9,2.5,2.6,2.5,2.3,2.6,2.2,2.8,1.9,1.8,2.8,2.7,2.7,2.5,2.7,1.0,2.5,2.3,2.8,2.5,2.4,2.6,2.5,2.3,2.6,2.6,2.3,2.5,2.5,2.4,2.3,2.8,2.5,2.5,2.5,2.7,2.8,2.7,3.0,2.9,2.9,2.6,3.0,2.8,2.9,2.7,3.0,3.1,3.2,2.9,2.8,2.9,0.12,-0.251227781255392,68.57545,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-11-01,2.4,2.6,2.7,2.5,5.7,2.8,1.2,2.5,2.7,2.4,2.5,2.7,2.0,2.5,2.5,2.5,2.2,2.7,1.6,3.1,2.9,2.7,2.5,2.4,2.5,2.3,2.9,2.1,1.4,2.9,2.9,2.9,2.5,2.8,1.1,2.5,2.4,2.8,2.5,2.5,2.7,2.5,2.5,2.6,2.7,2.3,2.5,2.6,2.5,2.4,2.8,2.5,2.5,2.6,2.7,2.9,2.8,3.1,2.9,3.0,3.0,3.0,2.9,3.2,2.9,3.2,3.3,3.4,3.0,3.0,2.9,0.13,-0.5399417941061246,68.52069,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2014-12-01,2.4,2.4,2.8,2.6,5.4,2.8,1.3,2.6,2.7,2.5,2.6,2.8,2.0,2.5,2.6,2.4,2.3,2.8,1.6,3.1,2.8,2.6,2.6,2.3,2.4,2.4,2.8,2.2,1.4,2.9,3.1,2.9,2.6,2.8,1.2,2.6,2.4,2.8,2.6,2.5,2.7,2.6,2.6,2.6,2.8,2.3,2.6,2.6,2.5,2.4,2.9,2.6,2.6,2.6,2.8,2.9,2.8,3.0,2.8,3.0,2.9,2.9,2.8,2.9,2.7,3.1,3.2,3.4,2.9,3.0,2.7,0.15,-0.5670100910010967,68.48933000000001,Democrat,Democrat,Republican,,$7.25,2.30%,2014.0
2015-01-01,2.5,2.4,2.9,2.6,5.8,2.9,1.4,2.6,2.8,2.5,2.6,2.9,2.0,2.6,2.6,2.1,2.4,2.9,1.8,3.2,2.9,2.6,2.6,2.4,2.4,2.5,2.8,2.5,1.6,2.9,3.0,3.1,2.6,2.8,1.4,2.6,2.5,2.9,2.6,2.6,2.8,2.6,2.7,2.6,2.9,2.3,2.6,2.7,2.6,2.5,3.0,2.6,2.6,2.7,2.9,3.0,3.0,3.0,2.9,3.1,3.0,3.0,2.8,3.2,2.8,3.2,3.4,3.4,3.1,3.1,2.9,0.16,-0.4705892373473297,68.54301,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-02-01,2.5,2.4,3.0,2.7,5.8,2.9,1.5,2.7,2.8,2.6,2.7,3.0,2.0,2.6,2.7,1.8,2.4,2.9,1.9,3.2,2.9,2.7,2.7,2.4,2.3,2.6,2.8,2.6,1.7,2.8,3.2,3.2,2.7,2.9,1.4,2.7,2.6,2.8,2.7,2.6,2.8,2.7,2.7,2.6,2.9,2.5,2.7,2.7,2.7,2.5,3.1,2.7,2.7,2.8,2.9,3.0,3.1,3.1,3.1,3.3,2.8,3.2,2.9,3.1,2.7,3.3,3.5,3.6,3.2,3.0,3.0,0.15,0.4343044923772243,68.53997,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-03-01,2.6,2.5,3.1,2.8,6.2,3.0,1.6,2.8,2.9,2.7,2.8,3.1,2.1,2.7,2.8,1.9,2.5,3.1,2.1,3.3,2.6,2.8,2.8,2.5,2.4,2.7,3.0,2.7,1.9,2.9,2.9,3.3,2.8,3.0,1.5,2.8,2.6,2.9,2.8,2.7,2.7,2.8,2.8,2.7,3.0,2.6,2.8,2.7,2.8,2.5,3.3,2.8,2.8,2.8,3.0,3.2,3.2,3.5,3.5,3.3,3.0,3.4,3.0,3.5,2.8,3.4,3.7,3.9,3.4,3.1,3.3,0.14,0.595172161109736,68.42395,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-04-01,2.7,2.7,3.1,2.9,6.4,3.1,1.7,2.9,3.0,2.8,2.9,3.2,2.2,2.8,2.9,2.1,2.5,3.3,2.3,3.3,2.7,3.0,2.9,2.6,2.7,2.8,3.1,2.9,2.2,3.2,2.9,3.3,2.9,3.1,1.7,2.9,2.7,3.1,2.9,2.9,2.7,2.9,2.9,2.8,3.1,2.7,2.9,2.9,2.9,2.6,3.4,2.9,2.9,3.0,3.1,3.3,3.2,3.6,3.7,3.5,3.1,3.4,3.2,3.4,2.7,3.5,3.7,3.8,3.5,3.2,3.4,0.13,0.2032873254587786,68.67985999999999,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-05-01,2.8,2.7,3.2,2.9,6.3,3.1,1.7,2.9,3.1,2.8,2.9,3.2,2.3,2.9,2.9,2.4,2.6,3.3,2.4,3.2,2.7,3.0,2.9,2.6,2.6,2.9,3.1,3.1,2.3,3.1,2.9,3.3,2.9,3.1,1.7,2.9,2.8,3.1,2.9,2.9,2.7,2.9,3.2,2.8,3.2,2.7,2.9,2.9,2.9,2.6,3.5,2.9,2.9,3.0,3.2,3.3,3.2,3.5,3.5,3.5,3.1,3.4,3.0,3.7,2.7,3.4,3.6,3.6,3.5,3.2,3.3,0.15,0.5097232025494725,68.79395,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-06-01,2.8,2.8,3.2,3.0,6.3,3.2,1.8,3.0,3.1,2.9,3.0,3.2,2.4,2.9,3.0,2.5,2.6,3.4,2.5,3.3,2.8,3.2,3.0,2.6,2.7,2.8,3.4,3.2,2.7,3.1,3.1,3.3,3.0,3.2,1.7,3.0,2.8,3.2,3.0,3.0,2.9,3.0,3.3,2.9,3.1,2.8,3.0,3.1,2.9,2.8,3.5,3.0,3.0,3.1,3.3,3.2,3.1,3.4,3.2,3.5,3.1,3.3,2.9,3.7,3.0,3.3,3.5,3.4,3.4,3.5,2.9,0.18,0.3502869998528224,68.68581,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-07-01,3.0,2.8,3.2,3.1,6.3,3.3,2.0,3.1,3.2,2.9,3.1,3.2,2.8,3.0,3.1,2.9,2.5,3.4,2.9,3.4,2.9,3.3,3.1,2.5,2.6,3.0,3.6,3.2,3.0,2.9,3.3,3.4,3.1,3.2,2.0,3.1,2.9,3.3,3.1,3.1,2.8,3.1,3.6,2.9,3.1,2.9,3.1,3.2,2.9,2.8,3.6,3.1,3.1,3.2,3.4,3.1,2.9,3.3,2.9,3.5,2.9,3.4,2.8,3.7,3.2,3.1,3.4,3.6,3.4,3.6,2.5,0.19,0.0067047159295619,68.63598,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-08-01,3.1,2.9,3.1,3.1,6.4,3.3,1.9,3.1,3.3,2.9,3.1,3.1,2.8,3.1,3.1,3.3,2.5,3.4,3.0,3.4,3.0,3.2,3.1,2.4,2.4,2.9,3.6,3.4,2.9,2.8,3.4,3.6,3.1,3.2,2.1,3.1,2.9,3.3,3.1,3.1,2.7,3.1,3.5,3.0,3.1,2.9,3.1,3.2,2.9,2.9,3.6,3.1,3.1,3.2,3.4,3.1,2.8,3.2,2.8,3.4,2.6,3.5,2.9,3.2,3.2,3.1,3.3,3.6,3.3,3.6,2.5,0.26,-0.1416276282819484,68.75591,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-09-01,3.0,3.0,3.2,3.1,6.2,3.3,1.9,3.1,3.3,2.9,3.1,3.1,2.8,3.1,3.1,3.2,2.5,3.4,3.0,3.3,2.8,3.3,3.1,2.4,2.3,3.0,3.8,3.3,3.1,2.6,3.4,3.5,3.1,3.2,2.0,3.1,2.9,3.3,3.1,3.1,2.8,3.1,3.5,3.1,3.0,2.9,3.1,3.2,2.9,2.8,3.6,3.1,3.1,3.2,3.3,3.0,2.8,3.1,3.0,3.3,2.5,3.5,2.9,3.2,2.9,2.9,3.0,3.6,3.2,3.3,2.7,0.27,-0.1556756575303408,68.66338,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-10-01,3.0,3.0,3.2,3.1,6.4,3.3,1.9,3.1,3.3,2.8,3.1,3.2,2.7,3.1,3.1,3.2,2.5,3.4,3.2,3.3,3.0,3.3,3.1,2.5,2.2,3.0,3.8,3.4,3.1,2.3,3.4,3.6,3.1,3.2,2.1,3.1,2.8,3.4,3.1,3.1,2.8,3.1,3.6,3.1,3.0,3.0,3.1,3.2,2.9,2.8,3.6,3.1,3.1,3.1,3.3,2.9,2.8,3.0,3.0,3.1,2.4,3.4,2.5,3.5,2.7,2.7,2.7,3.2,3.1,2.9,2.9,0.25,-0.0449683750446516,68.7412,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-11-01,3.1,2.9,3.3,3.1,6.4,3.4,1.9,3.1,3.4,2.8,3.1,3.2,2.8,3.2,3.1,2.9,2.6,3.7,3.1,3.2,2.9,3.4,3.1,2.5,2.4,2.9,3.8,3.6,3.4,2.3,3.3,3.7,3.1,3.3,2.1,3.1,2.9,3.5,3.1,3.2,2.8,3.1,3.5,3.1,3.0,3.1,3.1,3.2,3.0,2.9,3.7,3.1,3.1,3.2,3.4,3.1,3.3,3.3,3.2,3.4,2.9,3.4,2.7,3.9,2.9,3.0,3.1,3.4,3.3,3.1,3.2,0.3,-0.2110680379081464,68.89587,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2015-12-01,3.1,3.1,3.2,3.1,6.8,3.4,1.9,3.1,3.4,2.9,3.1,3.2,2.8,3.2,3.1,3.0,2.5,3.7,3.1,3.2,3.1,3.5,3.1,2.6,2.5,2.8,4.0,3.5,3.4,2.0,3.3,3.8,3.1,3.3,1.9,3.1,2.9,3.5,3.1,3.2,2.8,3.1,3.5,3.1,3.0,3.2,3.1,3.2,3.0,2.9,3.7,3.1,3.1,3.2,3.3,3.1,3.2,3.3,3.2,3.5,2.8,3.4,2.8,3.5,2.9,3.0,3.2,3.0,3.2,3.0,3.2,0.54,-0.3417096437118738,69.09503000000001,Democrat,Republican,Republican,,$7.25,2.70%,2015.0
2016-01-01,3.1,3.2,3.2,3.1,6.6,3.4,1.8,3.1,3.4,2.8,3.1,3.2,2.8,3.2,3.1,3.4,2.4,3.7,3.0,3.2,2.9,3.5,3.1,2.6,2.7,2.8,4.1,3.1,3.4,2.0,3.3,3.8,3.1,3.3,1.8,3.1,2.9,3.5,3.1,3.2,2.8,3.1,3.4,3.2,3.0,3.1,3.1,3.2,3.0,2.9,3.7,3.1,3.1,3.2,3.4,3.1,3.2,3.3,3.1,3.6,2.9,3.4,3.0,3.4,2.9,3.4,3.7,3.2,3.3,3.1,3.2,0.57,0.1653102209068668,69.18484000000001,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-02-01,3.2,3.2,3.2,3.2,7.0,3.5,1.7,3.2,3.5,2.8,3.2,3.1,2.9,3.3,3.2,3.7,2.5,3.5,3.2,3.2,2.9,3.6,3.2,2.7,2.9,2.8,4.2,3.1,3.6,2.1,3.4,3.8,3.2,3.3,1.9,3.2,2.9,3.6,3.2,3.2,2.8,3.2,3.5,3.2,3.1,3.1,3.2,3.3,3.0,2.9,3.8,3.2,3.2,3.2,3.5,3.2,3.1,3.4,3.2,3.6,2.7,3.6,2.8,3.7,2.8,3.6,3.9,3.0,3.4,3.3,3.1,0.54,0.0823076533454925,69.25716,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-03-01,3.2,3.2,3.1,3.1,7.0,3.4,1.8,3.1,3.5,2.8,3.1,3.1,2.9,3.2,3.1,3.5,2.5,3.5,3.5,3.1,3.0,3.5,3.1,2.7,2.8,2.7,4.1,3.0,3.5,2.1,3.5,3.7,3.1,3.3,2.1,3.1,2.9,3.6,3.1,3.2,2.9,3.1,3.5,3.2,3.0,3.1,3.1,3.3,3.0,2.9,3.7,3.1,3.1,3.2,3.4,3.2,3.2,3.3,3.0,3.5,2.7,3.8,2.8,4.0,3.0,3.7,3.9,3.5,3.4,3.5,3.0,0.55,0.4306000143392774,69.29008,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-04-01,3.2,3.2,3.1,3.1,7.2,3.4,1.8,3.1,3.5,2.8,3.1,3.1,3.0,3.2,3.1,3.5,2.6,3.3,3.6,3.1,2.9,3.6,3.1,2.9,2.8,2.7,4.2,3.0,3.3,1.9,3.6,3.7,3.1,3.3,2.1,3.1,2.9,3.6,3.1,3.2,3.0,3.1,3.6,3.2,3.0,3.0,3.1,3.4,2.9,3.0,3.6,3.1,3.1,3.2,3.4,3.4,3.3,3.5,3.3,3.5,3.0,3.8,3.1,3.9,3.0,3.7,3.9,3.7,3.7,3.8,3.2,0.55,0.4741067979104008,69.15356,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-05-01,3.3,3.2,3.2,3.2,7.5,3.5,1.9,3.2,3.6,2.9,3.2,3.2,3.1,3.3,3.2,3.4,2.6,3.5,3.7,3.2,3.1,3.7,3.2,3.0,2.9,2.7,4.2,3.1,3.4,2.1,3.6,3.9,3.2,3.3,2.3,3.2,2.9,3.7,3.2,3.3,3.1,3.2,3.6,3.4,3.0,3.0,3.2,3.5,3.0,3.0,3.7,3.2,3.2,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.2,3.8,3.2,4.1,3.0,3.7,3.8,3.7,3.8,3.9,3.2,0.57,0.40750477512006,69.28389,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-06-01,3.3,3.2,3.2,3.2,7.6,3.5,1.9,3.2,3.6,2.9,3.2,3.2,3.1,3.3,3.2,3.4,2.7,3.5,3.8,3.2,3.1,3.5,3.2,2.9,3.0,2.8,4.2,3.1,3.1,2.1,3.6,3.9,3.2,3.4,2.4,3.2,2.9,3.8,3.2,3.3,3.0,3.2,3.7,3.4,3.1,3.0,3.2,3.5,3.0,2.9,3.8,3.2,3.2,3.4,3.5,3.6,3.6,3.6,3.6,3.8,3.5,3.6,3.2,4.3,3.0,3.9,4.1,3.5,3.8,4.2,3.1,0.55,0.3338383922476318,69.18991,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
2016-07-01,3.2,3.3,3.2,3.2,7.7,3.4,2.0,3.2,3.5,2.9,3.2,3.4,2.8,3.2,3.2,3.1,2.9,3.5,3.6,3.2,3.0,3.5,3.2,3.0,3.1,2.7,4.3,2.9,3.3,2.3,3.4,3.9,3.2,3.4,2.1,3.2,2.9,3.8,3.2,3.3,3.0,3.2,3.6,3.4,3.0,3.1,3.2,3.5,3.0,2.9,3.9,3.2,3.2,3.4,3.5,3.4,3.4,3.6,3.4,3.5,3.4,3.5,2.9,4.4,2.9,3.8,3.9,3.0,3.7,4.1,2.9,0.62,-0.1622150864179161,69.28114000000001,Democrat,Republican,Republican,,$7.25,1.70%,2016.0
